DATE,CL-1,CL-100,CL-101,CL-104,CL-105,CL-106,CL-107,CL-108,CL-111,CL-112,CL-113,CL-114,CL-115,CL-116,CL-117,CL-118,CL-119,CL-120,CL-121,CL-122,CL-123,CL-124,CL-125,CL-126,CL-127,CL-128,CL-129,CL-130,CL-132,CL-133,CL-134,CL-135,CL-136,CL-137,CL-138,CL-139,CL-140,CL-141,CL-142,CL-143,CL-144,CL-145,CL-146,CL-147,CL-149,CL-15,CL-150,CL-151,CL-152,CL-153,CL-154,CL-155,CL-156,CL-157,CL-158,CL-159,CL-161,CL-162,CL-163,CL-168,CL-17,CL-19,CL-20,CL-21,CL-22,CL-23,CL-24,CL-25,CL-26,CL-27,CL-28,CL-29,CL-35,CL-36,CL-37,CL-39,CL-40,CL-41,CL-45,CL-52,CL-53,CL-59,CL-60,CL-65,CL-69,CL-73,CL-74,CL-77,CL-78,CL-79,CL-80,CL-81,CL-82,CL-83,CL-84,CL-85,CL-86,CL-88,CL-89,CL-9,CL-90,CL-91,CL-92,CL-93,CL-94,CL-95,CL-96,CL-97,CL-98,CL-99,PZanj-04,PZanj-102,PZanj-103,T-0,T-1,T-4,T-5,T-7,T-8,Tilopozo,Tucucaro,Grand Total
2015-02-28,1926.071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330.643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295.821,678.036,871.893,0,847.786,1940.571,1591.107,0,289.607,0,0,339.679,0,302.714,0,0,892.464,1756.143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1047.143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,270,13606.678
2015-03-01,1862.129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315.548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,654.419,648.226,795.129,0,576.065,1902.548,1679.903,0,348.903,0,0,340.645,0,290.71,0,0,902.548,1671.903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,639.323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,300,13096.999
2015-03-31,1862.129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315.548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,654.419,648.226,795.129,0,576.065,1902.548,1679.903,0,348.903,0,0,340.645,0,290.71,0,0,902.548,1671.903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,639.323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,300,13096.999
2015-04-01,1863.067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1141.067,558.633,974.9,0,0,1974.067,1780.833,0,483.767,0,0,351.167,0,315.633,0,0,813.633,1720.567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289.067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,392,12962.901
2015-04-30,1863.067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1141.067,558.633,974.9,0,0,1974.067,1780.833,0,483.767,0,0,351.167,0,315.633,0,0,813.633,1720.567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289.067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,392,12962.901
2015-05-01,1905.613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.129,689.258,948.903,0,0,1891.581,1546.581,0,374.903,0,0,350.839,0,361.387,0,0,925.742,1650.871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,447,117,12910.549
2015-05-31,1905.613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1152.129,689.258,948.903,0,0,1891.581,1546.581,0,374.903,0,0,350.839,0,361.387,0,0,925.742,1650.871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,447,117,12910.549
2015-06-01,1846.967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1141.467,507.667,943,0,0,1930.167,1201.467,0,421.733,0,0,354.333,0,345.333,0,0,1048.167,1687.533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,193,12242.667
2015-06-30,1846.967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1141.467,507.667,943,0,0,1930.167,1201.467,0,421.733,0,0,354.333,0,345.333,0,0,1048.167,1687.533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,193,12242.667
2015-07-01,1916.839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,950.903,505.032,897.935,0,0,1897.581,1076.387,0,417.903,0,0,375.129,0,330.806,0,0,993.516,1923.097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315.935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,163,12098.74
2015-07-31,1916.839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,950.903,505.032,897.935,0,0,1897.581,1076.387,0,417.903,0,0,375.129,0,330.806,0,0,993.516,1923.097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315.935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,163,12098.74
2015-08-01,1814.645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,933.161,473,881.613,0,0,1815,896.774,0,380.129,0,0,366.935,0,312.935,0,0,837.419,1611.226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324.226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,267,11195.095
2015-08-31,1814.645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,933.161,473,881.613,0,0,1815,896.774,0,380.129,0,0,366.935,0,312.935,0,0,837.419,1611.226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324.226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,267,11195.095
2015-09-01,1860.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,943.667,512.167,823.467,0,640.467,1895.533,669.7,0,492.7,0,0,450.9,0,325.5,0,0,829.333,1514.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327.233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,448,183,12082.2
2015-09-30,1860.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,943.667,512.167,823.467,0,640.467,1895.533,669.7,0,492.7,0,0,450.9,0,325.5,0,0,829.333,1514.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327.233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,448,183,12082.2
2015-10-01,1855.161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1030.29,485.613,805.226,750.258,1536.065,1864.258,522.71,0,376,0,0,417,0,319.774,0,0,971.065,1954.677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322.355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,418,13839.033
2015-10-31,1855.161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1030.29,485.613,805.226,750.258,1536.065,1864.258,522.71,0,376,0,0,417,0,319.774,0,0,971.065,1954.677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322.355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,418,13839.033
2015-11-01,1873.167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,995.7,467.367,854.3,650.8,1401.933,1936.267,579.233,0,404.1,0,0,398.233,0,371.067,0,0,965.933,1860.733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,508,126,13828.933
2015-11-30,1873.167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,995.7,467.367,854.3,650.8,1401.933,1936.267,579.233,0,404.1,0,0,398.233,0,371.067,0,0,965.933,1860.733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,508,126,13828.933
2015-12-01,1869.871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037.548,472.355,869.871,910.419,1431.097,1988.613,744.419,0,380.194,0,0,334.355,0,404.903,0,0,1031.613,1801.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330.548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286,163,14249.548
2015-12-31,1869.871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037.548,472.355,869.871,910.419,1431.097,1988.613,744.419,0,380.194,0,0,334.355,0,404.903,0,0,1031.613,1801.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330.548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286,163,14249.548
2016-01-01,1608.774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,373.387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1064.903,489.097,890.161,1013.516,1426.613,1718.839,862.484,0,383.258,0,0,285.484,0,430.839,0,0,970.613,1701.484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,358,239,14133.162
2016-01-31,1608.774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,373.387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1064.903,489.097,890.161,1013.516,1426.613,1718.839,862.484,0,383.258,0,0,285.484,0,430.839,0,0,970.613,1701.484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,358,239,14133.162
2016-02-01,1693.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,465.069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1075,469,800.103,971.448,1349.31,1725.966,804.828,0,325.621,0,0,236.552,0,372.483,0,0,954.862,1860.828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335.828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,573,109,14122.208
2016-02-29,1693.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,465.069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1075,469,800.103,971.448,1349.31,1725.966,804.828,0,325.621,0,0,236.552,0,372.483,0,0,954.862,1860.828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335.828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,573,109,14122.208
2016-03-01,1730.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439.161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1117.581,470.419,648.935,951.645,975.71,1864.645,729.355,0,298.71,0,0,185.032,0,326.903,0,0,1028.839,1796.129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327.258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,589,115,13594.612
2016-03-31,1730.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439.161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1117.581,470.419,648.935,951.645,975.71,1864.645,729.355,0,298.71,0,0,185.032,0,326.903,0,0,1028.839,1796.129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327.258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,589,115,13594.612
2016-04-01,1795.033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1180.733,453.433,589.533,1222.667,1408.733,1885.4,815.833,0,278.3,0,0,169.8,0,322.1,0,0,996.767,1722.733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,286,14009.832
2016-04-30,1795.033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1180.733,453.433,589.533,1222.667,1408.733,1885.4,815.833,0,278.3,0,0,169.8,0,322.1,0,0,996.767,1722.733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,286,14009.832
2016-05-01,1872.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,438.516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1126.935,411.968,517.226,1269.484,1408.742,1934.258,693.645,0,352.258,0,0,190.097,0,310.839,0,0,896.355,1866.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310.226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,237,14186.969
2016-05-31,1872.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,438.516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1126.935,411.968,517.226,1269.484,1408.742,1934.258,693.645,0,352.258,0,0,190.097,0,310.839,0,0,896.355,1866.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310.226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350,237,14186.969
2016-06-01,1941.967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1160.333,465.933,484.8,1153.667,1042.8,1844.133,874.233,0,241.467,0,0,219.167,0,224.367,0,0,842.667,1880.033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302.067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,287,13615.967
2016-06-30,1941.967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1160.333,465.933,484.8,1153.667,1042.8,1844.133,874.233,0,241.467,0,0,219.167,0,224.367,0,0,842.667,1880.033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302.067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,287,13615.967
2016-07-01,1788.516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,361.645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,998.839,374.677,358.484,1037,1365.032,1602.129,788.516,0,322.452,0,0,241.871,0,296.677,0,0,549.194,1764.613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277.903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,140,12717.548
2016-07-31,1788.516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,361.645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,998.839,374.677,358.484,1037,1365.032,1602.129,788.516,0,322.452,0,0,241.871,0,296.677,0,0,549.194,1764.613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277.903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,140,12717.548
2016-08-01,1920.452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402.935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1138.161,447.226,641.613,1144.452,1450.516,1557.323,760.742,0,296.258,0,0,226.065,0,334.613,0,0,937.258,1688.484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273.258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,455,170,13844.356
2016-08-31,1920.452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402.935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1138.161,447.226,641.613,1144.452,1450.516,1557.323,760.742,0,296.258,0,0,226.065,0,334.613,0,0,937.258,1688.484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273.258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,455,170,13844.356
2016-09-01,1988.633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,411.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1153.533,491.467,648.9,474.133,1582.967,1552.5,614.633,0,266.6,0,0,306.433,0,337.033,0,0,966.3,1654.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274.567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,519,226,13469.132
2016-09-30,1988.633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,411.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1153.533,491.467,648.9,474.133,1582.967,1552.5,614.633,0,266.6,0,0,306.433,0,337.033,0,0,966.3,1654.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274.567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,519,226,13469.132
2016-10-01,1916.065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,405.968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1125.129,535,658.774,71.226,1628.097,1630.161,532.097,0,253.613,0,0,275.097,0,323.645,0,0,959.645,1224.323,0,0,669.871,656.258,0,353.161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308.613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,506,180,14212.743
2016-10-31,1916.065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,405.968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1125.129,535,658.774,71.226,1628.097,1630.161,532.097,0,253.613,0,0,275.097,0,323.645,0,0,959.645,1224.323,0,0,669.871,656.258,0,353.161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308.613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,506,180,14212.743
2016-11-01,1878.733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,403.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1151.6,603.267,564.3,1092.967,1215.533,1580.5,500.9,0,266.167,0,0,256.5,0,291.567,0,0,913.9,992.3,0,0,1342.065,1645.9,0,496.633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,421.533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,523,209,16350.065
2016-11-30,1878.733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,403.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1151.6,603.267,564.3,1092.967,1215.533,1580.5,500.9,0,266.167,0,0,256.5,0,291.567,0,0,913.9,992.3,0,0,1342.065,1645.9,0,496.633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,421.533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,523,209,16350.065
2016-12-01,1511.548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,357.065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1056.419,538,603.452,1105.774,1181.581,1545.29,621.548,0,432.516,0,0,212.613,0,280.581,0,0,909.129,1137.226,0,0,1426.484,1666.935,0,462.161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245.677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,653,204,16150.999
2016-12-31,1511.548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,357.065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1056.419,538,603.452,1105.774,1181.581,1545.29,621.548,0,432.516,0,0,212.613,0,280.581,0,0,909.129,1137.226,0,0,1426.484,1666.935,0,462.161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245.677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,653,204,16150.999
2017-01-01,1437.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,451.355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,930.226,497.323,528.065,1081.258,1388.129,1491.226,941.548,0,370.161,0,0,192.581,0,341.935,0,0,955.806,1967.452,0,0,1574.742,1853.935,0,355.323,500.613,0,0,116.129,0,0,0,0,0,0,0,0,0,0,245.839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,391,211,17822.936
