Fecha,Pozo,Tipo,Valor
12/04/2023,1028,HEAD,2299.409
12/04/2023,1028,HEAD,2299.410
13/04/2023,1028,HEAD,2299.408
14/04/2023,1028,HEAD,2299.405
15/04/2023,1028,HEAD,2299.404
16/04/2023,1028,HEAD,2299.401
17/04/2023,1028,HEAD,2299.399
18/04/2023,1028,HEAD,2299.396
19/04/2023,1028,HEAD,2299.392
20/04/2023,1028,HEAD,2299.388
21/04/2023,1028,HEAD,2299.385
22/04/2023,1028,HEAD,2299.383
23/04/2023,1028,HEAD,2299.380
24/04/2023,1028,HEAD,2299.378
25/04/2023,1028,HEAD,2299.376
26/04/2023,1028,HEAD,2299.374
27/04/2023,1028,HEAD,2299.374
28/04/2023,1028,HEAD,2299.372
28/04/2023,1028,HEAD,2299.375
29/04/2023,1028,HEAD,2299.370
30/04/2023,1028,HEAD,2299.367
01/05/2023,1028,HEAD,2299.366
02/05/2023,1028,HEAD,2299.365
03/05/2023,1028,HEAD,2299.363
04/05/2023,1028,HEAD,2299.362
05/05/2023,1028,HEAD,2299.362
05/05/2023,1028,HEAD,2299.360
06/05/2023,1028,HEAD,2299.362
07/05/2023,1028,HEAD,2299.359
08/05/2023,1028,HEAD,2299.350
08/05/2023,1028,HEAD,2299.354
09/05/2023,1028,HEAD,2299.352
10/05/2023,1028,HEAD,2299.352
11/05/2023,1028,HEAD,2299.348
12/05/2023,1028,HEAD,2299.347
13/05/2023,1028,HEAD,2299.349
14/05/2023,1028,HEAD,2299.345
15/05/2023,1028,HEAD,2299.342
16/05/2023,1028,HEAD,2299.342
17/05/2023,1028,HEAD,2299.338
18/05/2023,1028,HEAD,2299.337
19/05/2023,1028,HEAD,2299.336
20/05/2023,1028,HEAD,2299.338
20/05/2023,1028,HEAD,2299.337
21/05/2023,1028,HEAD,2299.335
22/05/2023,1028,HEAD,2299.332
23/05/2023,1028,HEAD,2299.333
24/05/2023,1028,HEAD,2299.333
25/05/2023,1028,HEAD,2299.330
26/05/2023,1028,HEAD,2299.327
26/05/2023,1028,HEAD,2299.322
27/05/2023,1028,HEAD,2299.325
28/05/2023,1028,HEAD,2299.323
28/05/2023,1028,HEAD,2299.322
29/05/2023,1028,HEAD,2299.323
30/05/2023,1028,HEAD,2299.321
31/05/2023,1028,HEAD,2299.318
01/06/2023,1028,HEAD,2299.318
02/06/2023,1028,HEAD,2299.315
03/06/2023,1028,HEAD,2299.315
04/06/2023,1028,HEAD,2299.313
05/06/2023,1028,HEAD,2299.311
05/06/2023,1028,HEAD,2299.309
06/06/2023,1028,HEAD,2299.310
07/06/2023,1028,HEAD,2299.308
08/06/2023,1028,HEAD,2299.304
09/06/2023,1028,HEAD,2299.304
10/06/2023,1028,HEAD,2299.304
11/06/2023,1028,HEAD,2299.303
12/06/2023,1028,HEAD,2299.302
13/06/2023,1028,HEAD,2299.299
14/06/2023,1028,HEAD,2299.295
15/06/2023,1028,HEAD,2299.295
16/06/2023,1028,HEAD,2299.294
17/06/2023,1028,HEAD,2299.292
18/06/2023,1028,HEAD,2299.290
19/06/2023,1028,HEAD,2299.287
20/06/2023,1028,HEAD,2299.286
20/06/2023,1028,HEAD,2299.285
21/06/2023,1028,HEAD,2299.287
22/06/2023,1028,HEAD,2299.285
23/06/2023,1028,HEAD,2299.284
24/06/2023,1028,HEAD,2299.282
25/06/2023,1028,HEAD,2299.281
26/06/2023,1028,HEAD,2299.280
26/06/2023,1028,HEAD,2299.279
27/06/2023,1028,HEAD,2299.279
28/06/2023,1028,HEAD,2299.276
29/06/2023,1028,HEAD,2299.278
30/06/2023,1028,HEAD,2299.279
01/07/2023,1028,HEAD,2299.276
02/07/2023,1028,HEAD,2299.274
03/07/2023,1028,HEAD,2299.273
04/07/2023,1028,HEAD,2299.271
05/07/2023,1028,HEAD,2299.270
06/07/2023,1028,HEAD,2299.270
07/07/2023,1028,HEAD,2299.269
08/07/2023,1028,HEAD,2299.269
08/07/2023,1028,HEAD,2299.268
09/07/2023,1028,HEAD,2299.268
10/07/2023,1028,HEAD,2299.265
11/07/2023,1028,HEAD,2299.267
12/07/2023,1028,HEAD,2299.262
13/07/2023,1028,HEAD,2299.265
14/07/2023,1028,HEAD,2299.262
15/07/2023,1028,HEAD,2299.261
16/07/2023,1028,HEAD,2299.260
17/07/2023,1028,HEAD,2299.261
18/07/2023,1028,HEAD,2299.260
19/07/2023,1028,HEAD,2299.258
20/07/2023,1028,HEAD,2299.259
20/07/2023,1028,HEAD,2299.258
21/07/2023,1028,HEAD,2299.258
22/07/2023,1028,HEAD,2299.258
22/07/2023,1028,HEAD,2299.259
23/07/2023,1028,HEAD,2299.259
24/07/2023,1028,HEAD,2299.258
25/07/2023,1028,HEAD,2299.258
26/07/2023,1028,HEAD,2299.255
27/07/2023,1028,HEAD,2299.257
28/07/2023,1028,HEAD,2299.256
29/07/2023,1028,HEAD,2299.258
30/07/2023,1028,HEAD,2299.257
31/07/2023,1028,HEAD,2299.255
31/07/2023,1028,HEAD,2299.254
01/08/2023,1028,HEAD,2299.256
02/08/2023,1028,HEAD,2299.255
03/08/2023,1028,HEAD,2299.256
04/08/2023,1028,HEAD,2299.255
05/08/2023,1028,HEAD,2299.254
05/08/2023,1028,HEAD,2299.253
06/08/2023,1028,HEAD,2299.251
06/08/2023,1028,HEAD,2299.253
07/08/2023,1028,HEAD,2299.254
08/08/2023,1028,HEAD,2299.254
09/08/2023,1028,HEAD,2299.251
10/08/2023,1028,HEAD,2299.253
11/08/2023,1028,HEAD,2299.253
12/08/2023,1028,HEAD,2299.252
13/08/2023,1028,HEAD,2299.251
14/08/2023,1028,HEAD,2299.250
15/08/2023,1028,HEAD,2299.250
16/08/2023,1028,HEAD,2299.249
17/08/2023,1028,HEAD,2299.250
18/08/2023,1028,HEAD,2299.249
19/08/2023,1028,HEAD,2299.248
20/08/2023,1028,HEAD,2299.248
21/08/2023,1028,HEAD,2299.249
22/08/2023,1028,HEAD,2299.249
23/08/2023,1028,HEAD,2299.248
24/08/2023,1028,HEAD,2299.247
25/08/2023,1028,HEAD,2299.245
25/08/2023,1028,HEAD,2299.246
26/08/2023,1028,HEAD,2299.245
27/08/2023,1028,HEAD,2299.244
28/08/2023,1028,HEAD,2299.244
29/08/2023,1028,HEAD,2299.242
30/08/2023,1028,HEAD,2299.243
31/08/2023,1028,HEAD,2299.244
01/09/2023,1028,HEAD,2299.245
02/09/2023,1028,HEAD,2299.244
03/09/2023,1028,HEAD,2299.244
04/09/2023,1028,HEAD,2299.241
05/09/2023,1028,HEAD,2299.240
05/09/2023,1028,HEAD,2299.239
06/09/2023,1028,HEAD,2299.240
07/09/2023,1028,HEAD,2299.240
08/09/2023,1028,HEAD,2299.238
09/09/2023,1028,HEAD,2299.238
10/09/2023,1028,HEAD,2299.238
11/09/2023,1028,HEAD,2299.237
12/09/2023,1028,HEAD,2299.236
13/09/2023,1028,HEAD,2299.234
14/09/2023,1028,HEAD,2299.235
15/09/2023,1028,HEAD,2299.235
16/09/2023,1028,HEAD,2299.235
17/09/2023,1028,HEAD,2299.233
18/09/2023,1028,HEAD,2299.234
19/09/2023,1028,HEAD,2299.233
20/09/2023,1028,HEAD,2299.231
21/09/2023,1028,HEAD,2299.232
22/09/2023,1028,HEAD,2299.232
23/09/2023,1028,HEAD,2299.233
24/09/2023,1028,HEAD,2299.234
25/09/2023,1028,HEAD,2299.231
26/09/2023,1028,HEAD,2299.233
27/09/2023,1028,HEAD,2299.233
28/09/2023,1028,HEAD,2299.231
29/09/2023,1028,HEAD,2299.231
30/09/2023,1028,HEAD,2299.230
01/10/2023,1028,HEAD,2299.231
02/10/2023,1028,HEAD,2299.229
03/10/2023,1028,HEAD,2299.230
04/10/2023,1028,HEAD,2299.228
05/10/2023,1028,HEAD,2299.228
06/10/2023,1028,HEAD,2299.227
07/10/2023,1028,HEAD,2299.227
07/10/2023,1028,HEAD,2299.229
08/10/2023,1028,HEAD,2299.227
09/10/2023,1028,HEAD,2299.226
10/10/2023,1028,HEAD,2299.226
11/10/2023,1028,HEAD,2299.225
12/10/2023,1028,HEAD,2299.225
13/10/2023,1028,HEAD,2299.223
14/10/2023,1028,HEAD,2299.223
15/10/2023,1028,HEAD,2299.223
16/10/2023,1028,HEAD,2299.223
17/10/2023,1028,HEAD,2299.223
18/10/2023,1028,HEAD,2299.221
19/10/2023,1028,HEAD,2299.222
20/10/2023,1028,HEAD,2299.222
20/10/2023,1028,HEAD,2299.221
21/10/2023,1028,HEAD,2299.221
22/10/2023,1028,HEAD,2299.224
23/10/2023,1028,HEAD,2299.222
24/10/2023,1028,HEAD,2299.223
25/10/2023,1028,HEAD,2299.224
26/10/2023,1028,HEAD,2299.224
27/10/2023,1028,HEAD,2299.224
28/10/2023,1028,HEAD,2299.222
28/10/2023,1028,HEAD,2299.221
29/10/2023,1028,HEAD,2299.222
30/10/2023,1028,HEAD,2299.222
31/10/2023,1028,HEAD,2299.220
01/11/2023,1028,HEAD,2299.218
02/11/2023,1028,HEAD,2299.218
03/11/2023,1028,HEAD,2299.218
04/11/2023,1028,HEAD,2299.217
05/11/2023,1028,HEAD,2299.217
06/11/2023,1028,HEAD,2299.217
07/11/2023,1028,HEAD,2299.216
08/11/2023,1028,HEAD,2299.216
09/11/2023,1028,HEAD,2299.216
10/11/2023,1028,HEAD,2299.216
11/11/2023,1028,HEAD,2299.215
12/11/2023,1028,HEAD,2299.215
13/11/2023,1028,HEAD,2299.214
14/11/2023,1028,HEAD,2299.214
15/11/2023,1028,HEAD,2299.213
16/11/2023,1028,HEAD,2299.215
17/11/2023,1028,HEAD,2299.213
18/11/2023,1028,HEAD,2299.213
19/11/2023,1028,HEAD,2299.213
20/11/2023,1028,HEAD,2299.213
20/11/2023,1028,HEAD,2299.214
21/11/2023,1028,HEAD,2299.212
22/11/2023,1028,HEAD,2299.213
23/11/2023,1028,HEAD,2299.213
24/11/2023,1028,HEAD,2299.212
25/11/2023,1028,HEAD,2299.213
26/11/2023,1028,HEAD,2299.212
27/11/2023,1028,HEAD,2299.211
28/11/2023,1028,HEAD,2299.210
29/11/2023,1028,HEAD,2299.209
30/11/2023,1028,HEAD,2299.210
01/12/2023,1028,HEAD,2299.209
02/12/2023,1028,HEAD,2299.209
03/12/2023,1028,HEAD,2299.209
04/12/2023,1028,HEAD,2299.208
05/12/2023,1028,HEAD,2299.208
05/12/2023,1028,HEAD,2299.206
06/12/2023,1028,HEAD,2299.207
07/12/2023,1028,HEAD,2299.207
08/12/2023,1028,HEAD,2299.207
09/12/2023,1028,HEAD,2299.207
10/12/2023,1028,HEAD,2299.207
11/12/2023,1028,HEAD,2299.206
11/12/2023,1028,HEAD,2299.211
12/12/2023,1028,HEAD,2299.205
13/12/2023,1028,HEAD,2299.205
14/12/2023,1028,HEAD,2299.206
15/12/2023,1028,HEAD,2299.206
16/12/2023,1028,HEAD,2299.205
17/12/2023,1028,HEAD,2299.205
18/12/2023,1028,HEAD,2299.203
19/12/2023,1028,HEAD,2299.205
20/12/2023,1028,HEAD,2299.206
21/12/2023,1028,HEAD,2299.204
22/12/2023,1028,HEAD,2299.202
22/12/2023,1028,HEAD,2299.204
23/12/2023,1028,HEAD,2299.203
24/12/2023,1028,HEAD,2299.203
25/12/2023,1028,HEAD,2299.203
26/12/2023,1028,HEAD,2299.203
27/12/2023,1028,HEAD,2299.202
28/12/2023,1028,HEAD,2299.201
29/12/2023,1028,HEAD,2299.201
30/12/2023,1028,HEAD,2299.200
31/12/2023,1028,HEAD,2299.200
01/01/2024,1028,HEAD,2299.200
02/01/2024,1028,HEAD,2299.199
03/01/2024,1028,HEAD,2299.198
04/01/2024,1028,HEAD,2299.198
05/01/2024,1028,HEAD,2299.198
05/01/2024,1028,HEAD,2299.200
06/01/2024,1028,HEAD,2299.198
07/01/2024,1028,HEAD,2299.198
08/01/2024,1028,HEAD,2299.199
09/01/2024,1028,HEAD,2299.199
15/01/2024,1028,HEAD,2299.201
16/01/2024,1028,HEAD,2299.199
17/01/2024,1028,HEAD,2299.200
18/01/2024,1028,HEAD,2299.199
19/01/2024,1028,HEAD,2299.199
20/01/2024,1028,HEAD,2299.199
20/01/2024,1028,HEAD,2299.197
21/01/2024,1028,HEAD,2299.199
22/01/2024,1028,HEAD,2299.198
24/01/2024,1028,HEAD,2299.198
25/01/2024,1028,HEAD,2299.196
26/01/2024,1028,HEAD,2299.197
27/01/2024,1028,HEAD,2299.196
28/01/2024,1028,HEAD,2299.196
29/01/2024,1028,HEAD,2299.194
30/01/2024,1028,HEAD,2299.194
31/01/2024,1028,HEAD,2299.193
01/02/2024,1028,HEAD,2299.193
02/02/2024,1028,HEAD,2299.192
03/02/2024,1028,HEAD,2299.193
04/02/2024,1028,HEAD,2299.193
05/02/2024,1028,HEAD,2299.192
06/02/2024,1028,HEAD,2299.192
07/02/2024,1028,HEAD,2299.192
08/02/2024,1028,HEAD,2299.194
09/02/2024,1028,HEAD,2299.193
10/02/2024,1028,HEAD,2299.190
10/02/2024,1028,HEAD,2299.192
11/02/2024,1028,HEAD,2299.190
12/02/2024,1028,HEAD,2299.191
13/02/2024,1028,HEAD,2299.191
14/02/2024,1028,HEAD,2299.190
15/02/2024,1028,HEAD,2299.190
16/02/2024,1028,HEAD,2299.190
17/02/2024,1028,HEAD,2299.191
18/02/2024,1028,HEAD,2299.190
19/02/2024,1028,HEAD,2299.189
20/02/2024,1028,HEAD,2299.189
21/02/2024,1028,HEAD,2299.188
22/02/2024,1028,HEAD,2299.188
23/02/2024,1028,HEAD,2299.187
24/02/2024,1028,HEAD,2299.186
25/02/2024,1028,HEAD,2299.183
25/02/2024,1028,HEAD,2299.184
26/02/2024,1028,HEAD,2299.186
27/02/2024,1028,HEAD,2299.186
28/02/2024,1028,HEAD,2299.185
29/02/2024,1028,HEAD,2299.184
01/03/2024,1028,HEAD,2299.184
02/03/2024,1028,HEAD,2299.184
03/03/2024,1028,HEAD,2299.184
04/03/2024,1028,HEAD,2299.183
05/03/2024,1028,HEAD,2299.183
05/03/2024,1028,HEAD,2299.182
06/03/2024,1028,HEAD,2299.181
07/03/2024,1028,HEAD,2299.183
08/03/2024,1028,HEAD,2299.182
09/03/2024,1028,HEAD,2299.180
09/03/2024,1028,HEAD,2299.182
10/03/2024,1028,HEAD,2299.181
11/03/2024,1028,HEAD,2299.181
12/03/2024,1028,HEAD,2299.180
13/03/2024,1028,HEAD,2299.180
14/03/2024,1028,HEAD,2299.179
15/03/2024,1028,HEAD,2299.179
16/03/2024,1028,HEAD,2299.179
17/03/2024,1028,HEAD,2299.179
18/03/2024,1028,HEAD,2299.178
19/03/2024,1028,HEAD,2299.176
20/03/2024,1028,HEAD,2299.175
21/03/2024,1028,HEAD,2299.176
22/03/2024,1028,HEAD,2299.176
23/03/2024,1028,HEAD,2299.176
23/03/2024,1028,HEAD,2299.175
24/03/2024,1028,HEAD,2299.176
25/03/2024,1028,HEAD,2299.175
26/03/2024,1028,HEAD,2299.173
27/03/2024,1028,HEAD,2299.173
28/03/2024,1028,HEAD,2299.173
29/03/2024,1028,HEAD,2299.173
30/03/2024,1028,HEAD,2299.173
31/03/2024,1028,HEAD,2299.172
01/04/2024,1028,HEAD,2299.171
02/04/2024,1028,HEAD,2299.172
03/04/2024,1028,HEAD,2299.171
04/04/2024,1028,HEAD,2299.170
05/04/2024,1028,HEAD,2299.172
05/04/2024,1028,HEAD,2299.171
06/04/2024,1028,HEAD,2299.171
07/04/2024,1028,HEAD,2299.172
08/04/2024,1028,HEAD,2299.169
09/04/2024,1028,HEAD,2299.170
10/04/2024,1028,HEAD,2299.170
11/04/2024,1028,HEAD,2299.168
12/04/2024,1028,HEAD,2299.169
13/04/2024,1028,HEAD,2299.168
13/04/2024,1028,HEAD,2299.170
14/04/2024,1028,HEAD,2299.169
15/04/2024,1028,HEAD,2299.168
16/04/2024,1028,HEAD,2299.166
17/04/2024,1028,HEAD,2299.164
18/04/2024,1028,HEAD,2299.164
19/04/2024,1028,HEAD,2299.164
20/04/2024,1028,HEAD,2299.163
20/04/2024,1028,HEAD,2299.160
21/04/2024,1028,HEAD,2299.163
22/04/2024,1028,HEAD,2299.162
23/04/2024,1028,HEAD,2299.161
24/04/2024,1028,HEAD,2299.160
25/04/2024,1028,HEAD,2299.162
26/04/2024,1028,HEAD,2299.161
27/04/2024,1028,HEAD,2299.161
27/04/2024,1028,HEAD,2299.162
28/04/2024,1028,HEAD,2299.161
29/04/2024,1028,HEAD,2299.160
30/04/2024,1028,HEAD,2299.159
01/05/2024,1028,HEAD,2299.160
02/05/2024,1028,HEAD,2299.159
03/05/2024,1028,HEAD,2299.159
04/05/2024,1028,HEAD,2299.161
05/05/2024,1028,HEAD,2299.159
05/05/2024,1028,HEAD,2299.156
06/05/2024,1028,HEAD,2299.159
07/05/2024,1028,HEAD,2299.159
08/05/2024,1028,HEAD,2299.158
09/05/2024,1028,HEAD,2299.157
10/05/2024,1028,HEAD,2299.157
11/05/2024,1028,HEAD,2299.156
11/05/2024,1028,HEAD,2299.157
12/05/2024,1028,HEAD,2299.156
13/05/2024,1028,HEAD,2299.155
14/05/2024,1028,HEAD,2299.155
15/05/2024,1028,HEAD,2299.154
16/05/2024,1028,HEAD,2299.154
17/05/2024,1028,HEAD,2299.152
18/05/2024,1028,HEAD,2299.151
19/05/2024,1028,HEAD,2299.151
20/05/2024,1028,HEAD,2299.150
20/05/2024,1028,HEAD,2299.146
21/05/2024,1028,HEAD,2299.150
22/05/2024,1028,HEAD,2299.149
23/05/2024,1028,HEAD,2299.148
24/05/2024,1028,HEAD,2299.148
24/05/2024,1028,HEAD,2299.150
25/05/2024,1028,HEAD,2299.148
26/05/2024,1028,HEAD,2299.147
27/05/2024,1028,HEAD,2299.146
28/05/2024,1028,HEAD,2299.145
29/05/2024,1028,HEAD,2299.143
30/05/2024,1028,HEAD,2299.146
31/05/2024,1028,HEAD,2299.146
01/06/2024,1028,HEAD,2299.145
02/06/2024,1028,HEAD,2299.144
03/06/2024,1028,HEAD,2299.144
04/06/2024,1028,HEAD,2299.143
05/06/2024,1028,HEAD,2299.142
06/06/2024,1028,HEAD,2299.142
07/06/2024,1028,HEAD,2299.143
07/06/2024,1028,HEAD,2299.142
08/06/2024,1028,HEAD,2299.142
08/06/2024,1028,HEAD,2299.141
09/06/2024,1028,HEAD,2299.142
10/06/2024,1028,HEAD,2299.140
11/06/2024,1028,HEAD,2299.140
12/06/2024,1028,HEAD,2299.138
13/06/2024,1028,HEAD,2299.137
14/06/2024,1028,HEAD,2299.136
15/06/2024,1028,HEAD,2299.136
16/06/2024,1028,HEAD,2299.136
17/06/2024,1028,HEAD,2299.136
18/06/2024,1028,HEAD,2299.135
19/06/2024,1028,HEAD,2299.135
20/06/2024,1028,HEAD,2299.134
21/06/2024,1028,HEAD,2299.133
22/06/2024,1028,HEAD,2299.133
22/06/2024,1028,HEAD,2299.131
22/06/2024,1028,HEAD,2299.136
23/06/2024,1028,HEAD,2299.133
24/06/2024,1028,HEAD,2299.132
25/06/2024,1028,HEAD,2299.131
26/06/2024,1028,HEAD,2299.130
27/06/2024,1028,HEAD,2299.132
28/06/2024,1028,HEAD,2299.131
29/06/2024,1028,HEAD,2299.130
30/06/2024,1028,HEAD,2299.130
01/07/2024,1028,HEAD,2299.130
02/07/2024,1028,HEAD,2299.128
03/07/2024,1028,HEAD,2299.128
04/07/2024,1028,HEAD,2299.127
05/07/2024,1028,HEAD,2299.128
05/07/2024,1028,HEAD,2299.121
06/07/2024,1028,HEAD,2299.128
07/07/2024,1028,HEAD,2299.126
08/07/2024,1028,HEAD,2299.126
09/07/2024,1028,HEAD,2299.126
10/07/2024,1028,HEAD,2299.125
10/07/2024,1028,HEAD,2299.129
11/07/2024,1028,HEAD,2299.123
12/07/2024,1028,HEAD,2299.122
13/07/2024,1028,HEAD,2299.120
14/07/2024,1028,HEAD,2299.120
15/07/2024,1028,HEAD,2299.119
16/07/2024,1028,HEAD,2299.119
17/07/2024,1028,HEAD,2299.119
18/07/2024,1028,HEAD,2299.120
19/07/2024,1028,HEAD,2299.123
20/07/2024,1028,HEAD,2299.122
21/07/2024,1028,HEAD,2299.121
22/07/2024,1028,HEAD,2299.119
23/07/2024,1028,HEAD,2299.118
23/07/2024,1028,HEAD,2299.114
24/07/2024,1028,HEAD,2299.117
25/07/2024,1028,HEAD,2299.116
26/07/2024,1028,HEAD,2299.116
26/07/2024,1028,HEAD,2299.114
27/07/2024,1028,HEAD,2299.120
28/07/2024,1028,HEAD,2299.120
29/07/2024,1028,HEAD,2299.120
30/07/2024,1028,HEAD,2299.121
31/07/2024,1028,HEAD,2299.120
01/08/2024,1028,HEAD,2299.120
02/08/2024,1028,HEAD,2299.119
03/08/2024,1028,HEAD,2299.120
04/08/2024,1028,HEAD,2299.119
05/08/2024,1028,HEAD,2299.120
05/08/2024,1028,HEAD,2299.121
06/08/2024,1028,HEAD,2299.120
07/08/2024,1028,HEAD,2299.117
08/08/2024,1028,HEAD,2299.119
09/08/2024,1028,HEAD,2299.116
09/08/2024,1028,HEAD,2299.118
10/08/2024,1028,HEAD,2299.116
11/08/2024,1028,HEAD,2299.116
12/08/2024,1028,HEAD,2299.115
13/08/2024,1028,HEAD,2299.115
14/08/2024,1028,HEAD,2299.114
15/08/2024,1028,HEAD,2299.114
16/08/2024,1028,HEAD,2299.115
17/08/2024,1028,HEAD,2299.114
18/08/2024,1028,HEAD,2299.114
19/08/2024,1028,HEAD,2299.113
20/08/2024,1028,HEAD,2299.113
21/08/2024,1028,HEAD,2299.113
22/08/2024,1028,HEAD,2299.112
23/08/2024,1028,HEAD,2299.112
24/08/2024,1028,HEAD,2299.112
24/08/2024,1028,HEAD,2299.113
25/08/2024,1028,HEAD,2299.112
26/08/2024,1028,HEAD,2299.111
27/08/2024,1028,HEAD,2299.112
28/08/2024,1028,HEAD,2299.112
29/08/2024,1028,HEAD,2299.110
30/08/2024,1028,HEAD,2299.111
31/08/2024,1028,HEAD,2299.109
01/09/2024,1028,HEAD,2299.109
02/09/2024,1028,HEAD,2299.110
03/09/2024,1028,HEAD,2299.110
04/09/2024,1028,HEAD,2299.109
05/09/2024,1028,HEAD,2299.109
05/09/2024,1028,HEAD,2299.110
06/09/2024,1028,HEAD,2299.108
07/09/2024,1028,HEAD,2299.108
08/09/2024,1028,HEAD,2299.107
09/09/2024,1028,HEAD,2299.106
10/09/2024,1028,HEAD,2299.106
11/09/2024,1028,HEAD,2299.106
12/09/2024,1028,HEAD,2299.106
12/09/2024,1028,HEAD,2299.108
13/09/2024,1028,HEAD,2299.106
14/09/2024,1028,HEAD,2299.106
15/09/2024,1028,HEAD,2299.105
16/09/2024,1028,HEAD,2299.105
17/09/2024,1028,HEAD,2299.104
18/09/2024,1028,HEAD,2299.105
19/09/2024,1028,HEAD,2299.104
20/09/2024,1028,HEAD,2299.104
21/09/2024,1028,HEAD,2299.104
22/09/2024,1028,HEAD,2299.103
23/09/2024,1028,HEAD,2299.103
24/09/2024,1028,HEAD,2299.103
25/09/2024,1028,HEAD,2299.103
26/09/2024,1028,HEAD,2299.105
26/09/2024,1028,HEAD,2299.106
27/09/2024,1028,HEAD,2299.106
28/09/2024,1028,HEAD,2299.106
29/09/2024,1028,HEAD,2299.102
30/09/2024,1028,HEAD,2299.101
01/10/2024,1028,HEAD,2299.101
02/10/2024,1028,HEAD,2299.100
03/10/2024,1028,HEAD,2299.100
04/10/2024,1028,HEAD,2299.099
05/10/2024,1028,HEAD,2299.100
05/10/2024,1028,HEAD,2299.097
06/10/2024,1028,HEAD,2299.100
07/10/2024,1028,HEAD,2299.100
08/10/2024,1028,HEAD,2299.100
09/10/2024,1028,HEAD,2299.099
10/10/2024,1028,HEAD,2299.099
11/10/2024,1028,HEAD,2299.099
12/10/2024,1028,HEAD,2299.100
13/10/2024,1028,HEAD,2299.097
14/10/2024,1028,HEAD,2299.097
15/10/2024,1028,HEAD,2299.096
16/10/2024,1028,HEAD,2299.096
17/10/2024,1028,HEAD,2299.096
18/10/2024,1028,HEAD,2299.096
19/10/2024,1028,HEAD,2299.095
20/10/2024,1028,HEAD,2299.096
20/10/2024,1028,HEAD,2299.093
21/10/2024,1028,HEAD,2299.096
21/10/2024,1028,HEAD,2299.097
22/10/2024,1028,HEAD,2299.096
23/10/2024,1028,HEAD,2299.096
24/10/2024,1028,HEAD,2299.095
25/10/2024,1028,HEAD,2299.095
26/10/2024,1028,HEAD,2299.095
27/10/2024,1028,HEAD,2299.094
28/10/2024,1028,HEAD,2299.095
29/10/2024,1028,HEAD,2299.093
30/10/2024,1028,HEAD,2299.094
04/11/2024,1028,HEAD,2299.093
05/11/2024,1028,HEAD,2299.093
06/11/2024,1028,HEAD,2299.093
07/11/2024,1028,HEAD,2299.092
08/11/2024,1028,HEAD,2299.092
08/11/2024,1028,HEAD,2299.094
09/11/2024,1028,HEAD,2299.092
10/11/2024,1028,HEAD,2299.090
11/11/2024,1028,HEAD,2299.090
12/11/2024,1028,HEAD,2299.090
13/11/2024,1028,HEAD,2299.091
14/11/2024,1028,HEAD,2299.091
15/11/2024,1028,HEAD,2299.092
16/11/2024,1028,HEAD,2299.090
17/11/2024,1028,HEAD,2299.090
18/11/2024,1028,HEAD,2299.090
19/11/2024,1028,HEAD,2299.090
20/11/2024,1028,HEAD,2299.090
21/11/2024,1028,HEAD,2299.090
21/11/2024,1028,HEAD,2299.092
22/11/2024,1028,HEAD,2299.090
23/11/2024,1028,HEAD,2299.089
24/11/2024,1028,HEAD,2299.089
25/11/2024,1028,HEAD,2299.089
26/11/2024,1028,HEAD,2299.089
27/11/2024,1028,HEAD,2299.089
28/11/2024,1028,HEAD,2299.088
29/11/2024,1028,HEAD,2299.087
30/11/2024,1028,HEAD,2299.087
01/12/2024,1028,HEAD,2299.087
02/12/2024,1028,HEAD,2299.086
03/12/2024,1028,HEAD,2299.088
04/12/2024,1028,HEAD,2299.088
05/12/2024,1028,HEAD,2299.089
06/12/2024,1028,HEAD,2299.091
06/12/2024,1028,HEAD,2299.088
07/12/2024,1028,HEAD,2299.090
08/12/2024,1028,HEAD,2299.090
09/12/2024,1028,HEAD,2299.089
10/12/2024,1028,HEAD,2299.088
11/12/2024,1028,HEAD,2299.088
12/12/2024,1028,HEAD,2299.089
13/12/2024,1028,HEAD,2299.088
14/12/2024,1028,HEAD,2299.088
15/12/2024,1028,HEAD,2299.088
04/09/2007,2018,HEAD,2300.462
02/10/2007,2018,HEAD,2300.419
27/10/2007,2018,HEAD,2300.414
06/12/2007,2018,HEAD,2300.411
27/12/2007,2018,HEAD,2300.404
02/02/2008,2018,HEAD,2300.412
05/03/2008,2018,HEAD,2300.396
31/03/2008,2018,HEAD,2300.390
29/04/2008,2018,HEAD,2300.374
26/05/2008,2018,HEAD,2300.348
29/06/2008,2018,HEAD,2300.339
09/08/2008,2018,HEAD,2300.324
23/08/2008,2018,HEAD,2300.338
24/09/2008,2018,HEAD,2300.350
27/10/2008,2018,HEAD,2300.351
29/11/2008,2018,HEAD,2300.346
26/12/2008,2018,HEAD,2300.353
24/01/2009,2018,HEAD,2300.360
23/02/2009,2018,HEAD,2300.353
23/03/2009,2018,HEAD,2300.344
19/04/2009,2018,HEAD,2300.347
17/05/2009,2018,HEAD,2300.341
25/06/2009,2018,HEAD,2300.314
25/07/2009,2018,HEAD,2300.325
24/08/2009,2018,HEAD,2300.336
25/09/2009,2018,HEAD,2300.358
23/10/2009,2018,HEAD,2300.371
27/11/2009,2018,HEAD,2300.395
25/12/2009,2018,HEAD,2300.398
18/01/2010,2018,HEAD,2300.396
27/02/2010,2018,HEAD,2300.401
30/03/2010,2018,HEAD,2300.384
24/04/2010,2018,HEAD,2300.361
23/05/2010,2018,HEAD,2300.323
21/06/2010,2018,HEAD,2300.302
