Fecha,Pozo L10-11
17/11/2021,2.502
18/11/2021,2.502
19/11/2021,2.504
20/11/2021,2.504
21/11/2021,2.505
22/11/2021,2.503
22/11/2021,2.505
23/11/2021,2.505
24/11/2021,2.503
25/11/2021,2.505
26/11/2021,2.503
27/11/2021,2.501
27/11/2021,2.502
28/11/2021,2.503
29/11/2021,2.504
30/11/2021,2.505
01/12/2021,2.506
02/12/2021,2.505
03/12/2021,2.506
04/12/2021,2.506
05/12/2021,2.507
06/12/2021,2.506
07/12/2021,2.506
08/12/2021,2.504
09/12/2021,2.508
10/12/2021,2.505
11/12/2021,2.508
12/12/2021,2.507
13/12/2021,2.508
14/12/2021,2.508
15/12/2021,2.51
15/12/2021,2.512
16/12/2021,2.511
17/12/2021,2.511
18/12/2021,2.509
19/12/2021,2.509
20/12/2021,2.511
21/12/2021,2.509
22/12/2021,2.507
23/12/2021,2.509
24/12/2021,2.509
24/12/2021,2.509
25/12/2021,2.509
26/12/2021,2.509
27/12/2021,2.509
28/12/2021,2.509
29/12/2021,2.508
30/12/2021,2.511
31/12/2021,2.507
01/01/2022,2.508
02/01/2022,2.512
03/01/2022,2.512
04/01/2022,2.51
05/01/2022,2.509
06/01/2022,2.51
07/01/2022,2.511
08/01/2022,2.511
09/01/2022,2.512
10/01/2022,2.514
11/01/2022,2.512
12/01/2022,2.514
13/01/2022,2.514
14/01/2022,2.515
15/01/2022,2.514
16/01/2022,2.514
16/01/2022,2.514
17/01/2022,2.516
18/01/2022,2.515
19/01/2022,2.516
20/01/2022,2.516
21/01/2022,2.516
22/01/2022,2.518
23/01/2022,2.513
24/01/2022,2.518
25/01/2022,2.516
26/01/2022,2.517
27/01/2022,2.517
27/01/2022,2.517
28/01/2022,2.518
29/01/2022,2.519
30/01/2022,2.519
31/01/2022,2.52
01/02/2022,2.519
02/02/2022,2.52
03/02/2022,2.52
04/02/2022,2.522
05/02/2022,2.523
06/02/2022,2.523
07/02/2022,2.522
08/02/2022,2.523
09/02/2022,2.522
10/02/2022,2.523
11/02/2022,2.525
11/02/2022,2.525
12/02/2022,2.526
13/02/2022,2.524
14/02/2022,2.527
15/02/2022,2.526
16/02/2022,2.528
17/02/2022,2.525
18/02/2022,2.525
19/02/2022,2.528
20/02/2022,2.528
21/02/2022,2.527
22/02/2022,2.53
23/02/2022,2.529
24/02/2022,2.529
25/02/2022,2.53
26/02/2022,2.529
27/02/2022,2.53
27/02/2022,2.53
28/02/2022,2.532
01/03/2022,2.531
02/03/2022,2.531
03/03/2022,2.531
04/03/2022,2.531
05/03/2022,2.534
06/03/2022,2.531
07/03/2022,2.533
08/03/2022,2.533
09/03/2022,2.534
10/03/2022,2.533
10/03/2022,2.533
10/03/2022,2.533
11/03/2022,2.534
12/03/2022,2.534
13/03/2022,2.535
14/03/2022,2.534
15/03/2022,2.536
16/03/2022,2.524
17/03/2022,2.505
18/03/2022,2.493
19/03/2022,2.482
20/03/2022,2.479
21/03/2022,2.476
22/03/2022,2.475
23/03/2022,2.47
24/03/2022,2.471
25/03/2022,2.47
26/03/2022,2.469
26/03/2022,2.47
27/03/2022,2.47
28/03/2022,2.469
29/03/2022,2.47
30/03/2022,2.467
31/03/2022,2.469
01/04/2022,2.47
02/04/2022,2.472
03/04/2022,2.473
04/04/2022,2.475
05/04/2022,2.477
06/04/2022,2.477
07/04/2022,2.477
08/04/2022,2.48
09/04/2022,2.481
09/04/2022,2.482
10/04/2022,2.483
11/04/2022,2.484
12/04/2022,2.486
13/04/2022,2.488
14/04/2022,2.491
15/04/2022,2.493
16/04/2022,2.493
17/04/2022,2.497
18/04/2022,2.499
19/04/2022,2.5
20/04/2022,2.503
21/04/2022,2.506
22/04/2022,2.507
23/04/2022,2.508
24/04/2022,2.51
25/04/2022,2.511
26/04/2022,2.512
27/04/2022,2.512
28/04/2022,2.515
29/04/2022,2.516
30/04/2022,2.516
30/04/2022,2.516
01/05/2022,2.517
02/05/2022,2.519
03/05/2022,2.521
04/05/2022,2.524
05/05/2022,2.525
06/05/2022,2.527
07/05/2022,2.527
08/05/2022,2.528
08/05/2022,2.529
09/05/2022,2.53
10/05/2022,2.531
11/05/2022,2.531
12/05/2022,2.532
13/05/2022,2.533
14/05/2022,2.533
15/05/2022,2.534
16/05/2022,2.535
17/05/2022,2.537
18/05/2022,2.537
19/05/2022,2.537
20/05/2022,2.54
21/05/2022,2.54
22/05/2022,2.542
23/05/2022,2.541
24/05/2022,2.541
25/05/2022,2.544
26/05/2022,2.543
27/05/2022,2.543
28/05/2022,2.545
28/05/2022,2.544
28/05/2022,2.544
29/05/2022,2.543
30/05/2022,2.545
31/05/2022,2.544
01/06/2022,2.545
02/06/2022,2.547
03/06/2022,2.55
04/06/2022,2.551
05/06/2022,2.55
06/06/2022,2.55
07/06/2022,2.549
08/06/2022,2.549
09/06/2022,2.55
10/06/2022,2.553
11/06/2022,2.554
11/06/2022,2.553
11/06/2022,2.552
12/06/2022,2.554
13/06/2022,2.553
14/06/2022,2.553
15/06/2022,2.554
16/06/2022,2.555
17/06/2022,2.556
18/06/2022,2.558
19/06/2022,2.559
20/06/2022,2.559
21/06/2022,2.559
22/06/2022,2.559
23/06/2022,2.559
24/06/2022,2.561
25/06/2022,2.561
26/06/2022,2.561
26/06/2022,2.565
26/06/2022,2.563
27/06/2022,2.563
28/06/2022,2.561
29/06/2022,2.563
30/06/2022,2.565
01/07/2022,2.564
02/07/2022,2.564
03/07/2022,2.565
04/07/2022,2.566
05/07/2022,2.566
06/07/2022,2.566
07/07/2022,2.569
08/07/2022,2.565
09/07/2022,2.567
10/07/2022,2.567
11/07/2022,2.567
12/07/2022,2.572
12/07/2022,2.571
13/07/2022,2.57
14/07/2022,2.57
15/07/2022,2.572
16/07/2022,2.575
17/07/2022,2.574
18/07/2022,2.571
19/07/2022,2.571
20/07/2022,2.574
21/07/2022,2.574
22/07/2022,2.575
23/07/2022,2.575
24/07/2022,2.578
25/07/2022,2.578
26/07/2022,2.576
27/07/2022,2.576
28/07/2022,2.575
29/07/2022,2.582
30/07/2022,2.579
30/07/2022,2.578
30/07/2022,2.578
31/07/2022,2.579
01/08/2022,2.579
02/08/2022,2.576
03/08/2022,2.576
04/08/2022,2.579
05/08/2022,2.58
06/08/2022,2.579
07/08/2022,2.582
08/08/2022,2.583
09/08/2022,2.581
10/08/2022,2.582
11/08/2022,2.584
12/08/2022,2.585
12/08/2022,2.585
13/08/2022,2.586
14/08/2022,2.584
15/08/2022,2.585
16/08/2022,2.585
17/08/2022,2.583
18/08/2022,2.587
18/08/2022,2.587
19/08/2022,2.586
20/08/2022,2.589
21/08/2022,2.589
22/08/2022,2.588
23/08/2022,2.59
24/08/2022,2.588
25/08/2022,2.59
26/08/2022,2.591
27/08/2022,2.591
28/08/2022,2.591
28/08/2022,2.593
28/08/2022,2.591
29/08/2022,2.592
30/08/2022,2.592
31/08/2022,2.591
01/09/2022,2.592
02/09/2022,2.591
03/09/2022,2.593
04/09/2022,2.593
05/09/2022,2.594
06/09/2022,2.595
06/09/2022,2.594
07/09/2022,2.594
07/09/2022,2.593
08/09/2022,2.597
08/09/2022,2.595
09/09/2022,2.596
09/09/2022,2.596
10/09/2022,2.597
10/09/2022,2.596
11/09/2022,2.597
11/09/2022,2.597
11/09/2022,2.596
12/09/2022,2.596
12/09/2022,2.596
13/09/2022,2.597
13/09/2022,2.597
14/09/2022,2.598
14/09/2022,2.598
15/09/2022,2.597
15/09/2022,2.597
16/09/2022,2.599
16/09/2022,2.598
17/09/2022,2.6
17/09/2022,2.6
18/09/2022,2.599
18/09/2022,2.599
19/09/2022,2.601
19/09/2022,2.6
20/09/2022,2.599
20/09/2022,2.6
21/09/2022,2.601
21/09/2022,2.6
22/09/2022,2.6
22/09/2022,2.6
23/09/2022,2.601
23/09/2022,2.601
24/09/2022,2.599
24/09/2022,2.599
24/09/2022,2.599
24/09/2022,2.6
25/09/2022,2.601
25/09/2022,2.6
26/09/2022,2.601
26/09/2022,2.601
27/09/2022,2.602
27/09/2022,2.601
28/09/2022,2.602
28/09/2022,2.602
29/09/2022,2.604
29/09/2022,2.603
30/09/2022,2.603
01/10/2022,2.605
02/10/2022,2.606
03/10/2022,2.605
04/10/2022,2.605
05/10/2022,2.605
06/10/2022,2.606
07/10/2022,2.606
08/10/2022,2.606
09/10/2022,2.605
10/10/2022,2.605
11/10/2022,2.605
12/10/2022,2.605
12/10/2022,2.605
13/10/2022,2.605
14/10/2022,2.607
15/10/2022,2.607
16/10/2022,2.607
17/10/2022,2.606
18/10/2022,2.607
19/10/2022,2.609
20/10/2022,2.606
20/10/2022,2.606
21/10/2022,2.606
22/10/2022,2.606
23/10/2022,2.607
24/10/2022,2.606
25/10/2022,2.605
26/10/2022,2.606
27/10/2022,2.606
28/10/2022,2.606
29/10/2022,2.606
30/10/2022,2.606
31/10/2022,2.611
31/10/2022,2.61
31/10/2022,2.606
01/11/2022,2.606
02/11/2022,2.607
03/11/2022,2.606
04/11/2022,2.606
05/11/2022,2.606
05/11/2022,2.606
06/11/2022,2.606
07/11/2022,2.607
08/11/2022,2.605
09/11/2022,2.606
10/11/2022,2.607
11/11/2022,2.607
12/11/2022,2.608
12/11/2022,2.608
13/11/2022,2.608
14/11/2022,2.608
15/11/2022,2.611
16/11/2022,2.611
17/11/2022,2.611
18/11/2022,2.609
19/11/2022,2.608
20/11/2022,2.608
20/11/2022,2.607
21/11/2022,2.608
22/11/2022,2.608
23/11/2022,2.609
24/11/2022,2.609
25/11/2022,2.608
26/11/2022,2.608
27/11/2022,2.609
28/11/2022,2.609
28/11/2022,2.609
28/11/2022,2.609
29/11/2022,2.608
30/11/2022,2.609
01/12/2022,2.608
02/12/2022,2.608
03/12/2022,2.608
04/12/2022,2.61
05/12/2022,2.61
05/12/2022,2.611
06/12/2022,2.611
07/12/2022,2.611
08/12/2022,2.611
09/12/2022,2.611
10/12/2022,2.61
11/12/2022,2.61
11/12/2022,2.61
12/12/2022,2.611
13/12/2022,2.611
14/12/2022,2.611
15/12/2022,2.611
16/12/2022,2.61
17/12/2022,2.61
18/12/2022,2.61
19/12/2022,2.612
20/12/2022,2.613
20/12/2022,2.612
21/12/2022,2.612
22/12/2022,2.612
23/12/2022,2.612
24/12/2022,2.613
25/12/2022,2.613
26/12/2022,2.613
27/12/2022,2.615
28/12/2022,2.615
29/12/2022,2.616
30/12/2022,2.616
30/12/2022,2.616
31/12/2022,2.616
01/01/2023,2.616
02/01/2023,2.617
03/01/2023,2.617
04/01/2023,2.618
05/01/2023,2.618
05/01/2023,2.617
06/01/2023,2.619
07/01/2023,2.619
08/01/2023,2.62
09/01/2023,2.62
10/01/2023,2.62
11/01/2023,2.623
12/01/2023,2.622
13/01/2023,2.621
13/01/2023,2.622
14/01/2023,2.622
15/01/2023,2.622
16/01/2023,2.623
17/01/2023,2.622
18/01/2023,2.623
19/01/2023,2.621
20/01/2023,2.624
21/01/2023,2.624
22/01/2023,2.625
23/01/2023,2.625
24/01/2023,2.625
25/01/2023,2.626
26/01/2023,2.624
27/01/2023,2.625
28/01/2023,2.625
28/01/2023,2.624
29/01/2023,2.624
29/01/2023,2.626
30/01/2023,2.625
31/01/2023,2.626
01/02/2023,2.626
02/02/2023,2.626
03/02/2023,2.626
04/02/2023,2.618
05/02/2023,2.587
06/02/2023,2.55
06/02/2023,2.549
07/02/2023,2.517
08/02/2023,2.493
09/02/2023,2.474
09/02/2023,2.473
10/02/2023,2.464
11/02/2023,2.456
12/02/2023,2.453
13/02/2023,2.45
14/02/2023,2.45
15/02/2023,2.449
16/02/2023,2.451
17/02/2023,2.451
18/02/2023,2.456
19/02/2023,2.456
20/02/2023,2.456
20/02/2023,2.457
20/02/2023,2.456
21/02/2023,2.457
22/02/2023,2.461
23/02/2023,2.463
24/02/2023,2.463
25/02/2023,2.465
25/02/2023,2.466
26/02/2023,2.467
26/02/2023,2.465
27/02/2023,2.468
28/02/2023,2.471
01/03/2023,2.472
02/03/2023,2.473
03/03/2023,2.473
04/03/2023,2.476
05/03/2023,2.478
05/03/2023,2.477
06/03/2023,2.479
07/03/2023,2.481
08/03/2023,2.483
09/03/2023,2.485
10/03/2023,2.486
11/03/2023,2.486
12/03/2023,2.485
13/03/2023,2.487
14/03/2023,2.489
14/03/2023,2.493
15/03/2023,2.49
15/03/2023,2.488
16/03/2023,2.491
17/03/2023,2.493
18/03/2023,2.493
19/03/2023,2.493
20/03/2023,2.496
20/03/2023,2.496
21/03/2023,2.498
22/03/2023,2.5
23/03/2023,2.498
24/03/2023,2.494
25/03/2023,2.491
26/03/2023,2.49
26/03/2023,2.488
27/03/2023,2.486
28/03/2023,2.485
29/03/2023,2.485
30/03/2023,2.485
30/03/2023,2.485
31/03/2023,2.485
31/03/2023,2.485
01/04/2023,2.484
02/04/2023,2.484
03/04/2023,2.478
04/04/2023,2.472
05/04/2023,2.47
06/04/2023,2.465
07/04/2023,2.465
07/04/2023,2.466
08/04/2023,2.466
09/04/2023,2.467
10/04/2023,2.467
11/04/2023,2.469
12/04/2023,2.469
12/04/2023,2.464
13/04/2023,2.469
14/04/2023,2.473
15/04/2023,2.474
16/04/2023,2.479
17/04/2023,2.48
18/04/2023,2.483
19/04/2023,2.486
20/04/2023,2.491
20/04/2023,2.49
21/04/2023,2.494
22/04/2023,2.497
23/04/2023,2.498
24/04/2023,2.499
25/04/2023,2.501
26/04/2023,2.503
27/04/2023,2.505
28/04/2023,2.504
29/04/2023,2.506
30/04/2023,2.51
01/05/2023,2.513
02/05/2023,2.513
03/05/2023,2.515
04/05/2023,2.514
05/05/2023,2.516
05/05/2023,2.519
06/05/2023,2.517
07/05/2023,2.521
08/05/2023,2.528
08/05/2023,2.524
09/05/2023,2.527
10/05/2023,2.529
11/05/2023,2.531
12/05/2023,2.533
13/05/2023,2.533
14/05/2023,2.535
15/05/2023,2.536
16/05/2023,2.538
17/05/2023,2.542
18/05/2023,2.543
19/05/2023,2.543
20/05/2023,2.542
20/05/2023,2.543
21/05/2023,2.544
22/05/2023,2.549
23/05/2023,2.548
24/05/2023,2.549
25/05/2023,2.553
26/05/2023,2.554
27/05/2023,2.555
28/05/2023,2.558
28/05/2023,2.559
29/05/2023,2.558
30/05/2023,2.562
31/05/2023,2.564
01/06/2023,2.565
02/06/2023,2.567
03/06/2023,2.568
04/06/2023,2.57
05/06/2023,2.573
05/06/2023,2.572
06/06/2023,2.574
07/06/2023,2.577
08/06/2023,2.578
09/06/2023,2.58
10/06/2023,2.58
11/06/2023,2.582
12/06/2023,2.582
13/06/2023,2.585
14/06/2023,2.585
15/06/2023,2.589
16/06/2023,2.591
17/06/2023,2.592
18/06/2023,2.595
19/06/2023,2.597
20/06/2023,2.598
20/06/2023,2.599
21/06/2023,2.598
22/06/2023,2.601
23/06/2023,2.603
24/06/2023,2.603
25/06/2023,2.604
26/06/2023,2.605
26/06/2023,2.606
27/06/2023,2.606
28/06/2023,2.608
29/06/2023,2.609
30/06/2023,2.609
01/07/2023,2.611
02/07/2023,2.612
03/07/2023,2.614
04/07/2023,2.616
05/07/2023,2.617
06/07/2023,2.617
07/07/2023,2.617
08/07/2023,2.62
08/07/2023,2.62
09/07/2023,2.62
10/07/2023,2.622
11/07/2023,2.622
12/07/2023,2.624
13/07/2023,2.623
14/07/2023,2.623
15/07/2023,2.624
16/07/2023,2.626
17/07/2023,2.627
18/07/2023,2.628
19/07/2023,2.629
20/07/2023,2.629
20/07/2023,2.63
21/07/2023,2.629
22/07/2023,2.629
23/07/2023,2.629
24/07/2023,2.63
25/07/2023,2.63
26/07/2023,2.632
27/07/2023,2.633
28/07/2023,2.631
29/07/2023,2.632
30/07/2023,2.632
31/07/2023,2.633
31/07/2023,2.634
01/08/2023,2.634
02/08/2023,2.634
03/08/2023,2.634
04/08/2023,2.635
05/08/2023,2.636
05/08/2023,2.637
06/08/2023,2.635
06/08/2023,2.636
07/08/2023,2.636
08/08/2023,2.635
09/08/2023,2.638
10/08/2023,2.638
11/08/2023,2.638
12/08/2023,2.639
13/08/2023,2.64
14/08/2023,2.639
15/08/2023,2.64
16/08/2023,2.641
17/08/2023,2.639
18/08/2023,2.641
19/08/2023,2.641
20/08/2023,2.642
20/08/2023,2.642
21/08/2023,2.641
22/08/2023,2.64
23/08/2023,2.642
24/08/2023,2.644
25/08/2023,2.644
26/08/2023,2.645
27/08/2023,2.646
28/08/2023,2.646
29/08/2023,2.647
30/08/2023,2.647
31/08/2023,2.647
01/09/2023,2.646
02/09/2023,2.645
03/09/2023,2.644
04/09/2023,2.646
05/09/2023,2.647
05/09/2023,2.648
06/09/2023,2.647
07/09/2023,2.648
08/09/2023,2.648
09/09/2023,2.649
10/09/2023,2.649
11/09/2023,2.65
12/09/2023,2.652
13/09/2023,2.653
14/09/2023,2.653
15/09/2023,2.652
16/09/2023,2.653
17/09/2023,2.654
18/09/2023,2.653
19/09/2023,2.655
20/09/2023,2.655
21/09/2023,2.654
22/09/2023,2.655
23/09/2023,2.653
23/09/2023,2.653
24/09/2023,2.653
25/09/2023,2.655
26/09/2023,2.654
27/09/2023,2.655
28/09/2023,2.655
29/09/2023,2.654
30/09/2023,2.654
01/10/2023,2.655
02/10/2023,2.656
03/10/2023,2.655
04/10/2023,2.657
05/10/2023,2.656
06/10/2023,2.655
06/10/2023,2.656
07/10/2023,2.657
07/10/2023,2.655
08/10/2023,2.657
09/10/2023,2.658
10/10/2023,2.658
11/10/2023,2.66
12/10/2023,2.659
13/10/2023,2.659
14/10/2023,2.66
15/10/2023,2.659
16/10/2023,2.66
17/10/2023,2.661
18/10/2023,2.662
19/10/2023,2.663
20/10/2023,2.66
20/10/2023,2.661
21/10/2023,2.66
22/10/2023,2.66
23/10/2023,2.66
24/10/2023,2.66
25/10/2023,2.66
26/10/2023,2.66
27/10/2023,2.661
28/10/2023,2.661
28/10/2023,2.662
29/10/2023,2.661
30/10/2023,2.661
31/10/2023,2.663
01/11/2023,2.664
02/11/2023,2.664
03/11/2023,2.664
04/11/2023,2.665
05/11/2023,2.665
05/11/2023,2.663
06/11/2023,2.664
07/11/2023,2.666
08/11/2023,2.667
09/11/2023,2.667
10/11/2023,2.666
11/11/2023,2.667
11/11/2023,2.663
12/11/2023,2.667
13/11/2023,2.668
14/11/2023,2.668
15/11/2023,2.669
16/11/2023,2.668
17/11/2023,2.669
18/11/2023,2.669
19/11/2023,2.669
20/11/2023,2.67
20/11/2023,2.67
21/11/2023,2.67
22/11/2023,2.67
23/11/2023,2.671
24/11/2023,2.67
25/11/2023,2.67
26/11/2023,2.671
27/11/2023,2.672
28/11/2023,2.672
29/11/2023,2.673
30/11/2023,2.671
01/12/2023,2.672
02/12/2023,2.671
03/12/2023,2.672
04/12/2023,2.673
05/12/2023,2.674
05/12/2023,2.675
06/12/2023,2.675
07/12/2023,2.674
08/12/2023,2.673
09/12/2023,2.674
10/12/2023,2.674
11/12/2023,2.675
11/12/2023,2.672
12/12/2023,2.675
13/12/2023,2.676
14/12/2023,2.675
15/12/2023,2.675
16/12/2023,2.676
17/12/2023,2.676
18/12/2023,2.677
19/12/2023,2.677
20/12/2023,2.677
21/12/2023,2.677
22/12/2023,2.679
22/12/2023,2.676
23/12/2023,2.678
24/12/2023,2.678
25/12/2023,2.678
26/12/2023,2.678
27/12/2023,2.679
28/12/2023,2.679
29/12/2023,2.679
30/12/2023,2.68
31/12/2023,2.68
01/01/2024,2.681
02/01/2024,2.681
03/01/2024,2.682
04/01/2024,2.682
05/01/2024,2.682
05/01/2024,2.681
06/01/2024,2.682
07/01/2024,2.682
07/01/2024,2.684
08/01/2024,2.682
09/01/2024,2.681
10/01/2024,
11/01/2024,
12/01/2024,
13/01/2024,
14/01/2024,
15/01/2024,2.68
16/01/2024,2.681
17/01/2024,2.681
18/01/2024,2.681
19/01/2024,2.682
20/01/2024,2.682
20/01/2024,2.683
21/01/2024,2.683
22/01/2024,2.682
23/01/2024,
24/01/2024,2.683
25/01/2024,2.684
26/01/2024,2.684
27/01/2024,2.684
28/01/2024,2.684
29/01/2024,2.685
30/01/2024,2.685
31/01/2024,2.686
01/02/2024,2.686
02/02/2024,2.688
03/02/2024,2.689
04/02/2024,2.688
05/02/2024,2.687
06/02/2024,2.688
06/02/2024,2.688
07/02/2024,2.687
08/02/2024,2.686
09/02/2024,2.687
10/02/2024,2.69
10/02/2024,2.687
11/02/2024,2.688
12/02/2024,2.689
13/02/2024,2.689
14/02/2024,2.689
15/02/2024,2.689
16/02/2024,2.687
17/02/2024,2.686
18/02/2024,2.685
19/02/2024,2.686
20/02/2024,2.687
20/02/2024,2.687
21/02/2024,2.688
22/02/2024,2.687
23/02/2024,2.688
24/02/2024,2.689
24/02/2024,2.688
25/02/2024,2.689
26/02/2024,2.69
27/02/2024,2.691
28/02/2024,2.691
29/02/2024,2.691
01/03/2024,2.691
02/03/2024,2.691
03/03/2024,2.692
04/03/2024,2.692
05/03/2024,2.693
05/03/2024,2.694
06/03/2024,2.694
07/03/2024,2.694
08/03/2024,2.694
09/03/2024,2.694
09/03/2024,2.695
10/03/2024,2.695
11/03/2024,2.694
12/03/2024,2.695
13/03/2024,2.696
14/03/2024,2.696
15/03/2024,2.697
16/03/2024,2.697
17/03/2024,2.696
18/03/2024,2.698
19/03/2024,2.7
20/03/2024,2.701
21/03/2024,2.7
22/03/2024,2.7
23/03/2024,2.705
23/03/2024,2.701
23/03/2024,2.7
24/03/2024,2.702
25/03/2024,2.702
26/03/2024,2.703
27/03/2024,2.704
28/03/2024,2.703
29/03/2024,2.703
30/03/2024,2.704
31/03/2024,2.704
01/04/2024,2.705
02/04/2024,2.705
03/04/2024,2.706
04/04/2024,2.705
05/04/2024,2.706
05/04/2024,2.707
06/04/2024,2.705
07/04/2024,2.706
08/04/2024,2.709
09/04/2024,2.708
10/04/2024,2.709
11/04/2024,2.71
12/04/2024,2.71
13/04/2024,2.711
13/04/2024,2.71
14/04/2024,2.71
15/04/2024,2.711
16/04/2024,2.712
17/04/2024,2.714
18/04/2024,2.715
19/04/2024,2.715
20/04/2024,2.716
20/04/2024,2.719
21/04/2024,2.717
22/04/2024,2.717
23/04/2024,2.718
24/04/2024,2.719
25/04/2024,2.718
26/04/2024,2.718
27/04/2024,2.719
27/04/2024,2.718
28/04/2024,2.72
29/04/2024,2.72
30/04/2024,2.72
01/05/2024,2.721
02/05/2024,2.721
03/05/2024,2.72
04/05/2024,2.721
05/05/2024,2.722
05/05/2024,2.725
06/05/2024,2.723
07/05/2024,2.723
08/05/2024,2.724
09/05/2024,2.725
10/05/2024,2.724
11/05/2024,2.725
11/05/2024,2.726
12/05/2024,2.726
13/05/2024,2.727
14/05/2024,2.728
15/05/2024,2.728
16/05/2024,2.728
17/05/2024,2.73
18/05/2024,2.73
19/05/2024,2.731
20/05/2024,2.732
20/05/2024,2.736
21/05/2024,2.732
22/05/2024,2.733
23/05/2024,2.734
24/05/2024,2.734
25/05/2024,2.734
25/05/2024,2.735
26/05/2024,2.735
27/05/2024,2.737
28/05/2024,2.737
29/05/2024,2.738
30/05/2024,2.74
31/05/2024,2.741
01/06/2024,2.742
02/06/2024,2.741
03/06/2024,2.741
04/06/2024,2.742
05/06/2024,2.743
06/06/2024,2.744
07/06/2024,2.745
07/06/2024,2.743
08/06/2024,2.744
08/06/2024,2.743
09/06/2024,2.745
10/06/2024,2.746
11/06/2024,2.746
12/06/2024,2.747
13/06/2024,2.748
14/06/2024,2.748
15/06/2024,2.749
16/06/2024,2.749
17/06/2024,2.749
18/06/2024,2.75
19/06/2024,2.751
20/06/2024,2.751
21/06/2024,2.752
22/06/2024,2.752
22/06/2024,2.754
23/06/2024,2.753
23/06/2024,2.752
24/06/2024,2.754
25/06/2024,2.755
26/06/2024,2.755
27/06/2024,2.755
28/06/2024,2.755
29/06/2024,2.757
30/06/2024,2.757
01/07/2024,2.758
02/07/2024,2.758
03/07/2024,2.758
04/07/2024,2.759
05/07/2024,2.76
05/07/2024,2.765
06/07/2024,2.76
07/07/2024,2.761
08/07/2024,2.763
09/07/2024,2.763
10/07/2024,2.763
10/07/2024,2.761
11/07/2024,2.764
12/07/2024,2.765
13/07/2024,2.766
14/07/2024,2.767
15/07/2024,2.768
16/07/2024,2.769
17/07/2024,2.77
18/07/2024,2.77
19/07/2024,2.768
20/07/2024,2.769
21/07/2024,2.769
22/07/2024,2.77
23/07/2024,2.771
23/07/2024,2.776
24/07/2024,2.772
25/07/2024,2.772
26/07/2024,2.771
27/07/2024,2.771
27/07/2024,2.777
28/07/2024,2.771
29/07/2024,2.772
30/07/2024,2.773
31/07/2024,2.773
01/08/2024,2.773
02/08/2024,2.773
03/08/2024,2.774
04/08/2024,2.774
05/08/2024,2.775
05/08/2024,2.774
06/08/2024,2.775
07/08/2024,2.775
08/08/2024,2.776
09/08/2024,2.778
09/08/2024,2.778
10/08/2024,2.779
11/08/2024,2.779
12/08/2024,2.779
13/08/2024,2.78
14/08/2024,2.781
15/08/2024,2.781
16/08/2024,2.781
17/08/2024,2.782
18/08/2024,2.782
19/08/2024,2.783
19/08/2024,2.781
20/08/2024,2.783
21/08/2024,2.783
22/08/2024,2.784
23/08/2024,2.783
24/08/2024,2.784
24/08/2024,2.783
25/08/2024,2.785
26/08/2024,2.785
27/08/2024,2.785
28/08/2024,2.785
29/08/2024,2.785
30/08/2024,2.785
31/08/2024,2.785
01/09/2024,2.786
02/09/2024,2.787
03/09/2024,2.787
04/09/2024,2.788
05/09/2024,2.788
05/09/2024,2.786
06/09/2024,2.788
07/09/2024,2.788
08/09/2024,2.789
09/09/2024,2.789
10/09/2024,2.789
11/09/2024,2.79
12/09/2024,2.79
12/09/2024,2.789
13/09/2024,2.789
14/09/2024,2.79
15/09/2024,2.79
16/09/2024,2.791
17/09/2024,2.791
18/09/2024,2.791
19/09/2024,2.791
20/09/2024,2.791
21/09/2024,2.793
22/09/2024,2.793
23/09/2024,2.793
24/09/2024,2.792
25/09/2024,2.791
26/09/2024,2.792
26/09/2024,2.791
27/09/2024,2.793
28/09/2024,2.792
29/09/2024,2.793
30/09/2024,2.793
01/10/2024,2.794
02/10/2024,2.794
03/10/2024,2.794
04/10/2024,2.794
05/10/2024,2.795
05/10/2024,2.797
06/10/2024,2.794
07/10/2024,2.794
08/10/2024,2.793
09/10/2024,2.794
10/10/2024,2.796
11/10/2024,2.795
12/10/2024,2.794
13/10/2024,2.795
14/10/2024,2.795
15/10/2024,2.796
16/10/2024,2.796
17/10/2024,2.797
18/10/2024,2.799
19/10/2024,2.798
20/10/2024,2.795
20/10/2024,2.798
21/10/2024,2.795
22/10/2024,2.796
23/10/2024,2.796
24/10/2024,2.798
24/10/2024,2.794
25/10/2024,2.798
26/10/2024,2.797
27/10/2024,2.797
28/10/2024,2.796
29/10/2024,2.797
30/10/2024,2.798
31/10/2024,
01/11/2024,
02/11/2024,
03/11/2024,
04/11/2024,2.799
05/11/2024,2.798
06/11/2024,2.799
07/11/2024,2.799
08/11/2024,2.798
08/11/2024,2.8
09/11/2024,2.799
10/11/2024,2.799
11/11/2024,2.8
12/11/2024,2.8
13/11/2024,2.799
14/11/2024,2.799
15/11/2024,2.798
16/11/2024,2.799
17/11/2024,2.799
18/11/2024,2.799
19/11/2024,2.799
20/11/2024,2.799
21/11/2024,2.8
22/11/2024,2.799
22/11/2024,2.801
23/11/2024,2.8
24/11/2024,2.8
25/11/2024,2.8
26/11/2024,2.8
27/11/2024,2.799
28/11/2024,2.8
28/11/2024,2.799
29/11/2024,2.8
30/11/2024,2.801
01/12/2024,2.8
02/12/2024,2.801
03/12/2024,2.801
04/12/2024,2.801
04/12/2024,2.8
05/12/2024,2.798
06/12/2024,2.796
06/12/2024,2.8
07/12/2024,2.798
08/12/2024,2.797
09/12/2024,2.798
10/12/2024,2.798
